station_id,Aluminium,Ammonium,Boron,Chloride,Coli-like-bacteria-Colilert,Coli-like-bacteria,Colony-count-at-22-C,Color-Pt-Co-unit,Color-Pt/Co-scale,Electrical-conductivity,Enterococci,Escherichia-coli-Colilert,Escherichia-coli,Fluoride,Iron,Manganese,Nitrate,Nitrite,Odour-dilution-level,Oxidability,Smell-ball-units,Sodium,Sulphate,Taste-ball-units,Taste-dilution-degree,Turbidity-NTU,pH ,compliance
508.0,10.036,0.0499999999999998,0.1013299999999998,4.088,0.15,0.0,0.0,5.194,0.0,427.0,0.0,0.0,0.0,0.2474,25.0,10.0,1.3656999999999997,0.00779,1.0,1.1120999999999996,0.91,8.3834,8.044999999999998,1.07,1.0,1.0,7.5,0.0
703.0,9.1,0.19,0.035,12.0,0.0,0.0,279.0,4.902999999999998,7.0,622.0,0.0,0.0,0.0,0.22,80.0,33.8,0.45,0.01,4.0,1.7,0.81,9.0,23.0,1.38,4.0,1.1,7.4,0.0
1413.0,10.4,0.15,0.905,20.0,0.0,0.06,10.0,6.254000000000003,2.0,534.0,0.0,0.0,0.0,0.66,20.0,153.0,0.45,0.01,1.0,0.8,1.17,49.0,32.0,1.2,1.0,1.0,7.4,1.0
1031.0,10.081000000000005,0.21,0.2709799999999998,21.938,0.0,0.48,11.0,3.939,11.0,166.0,1.01,0.0,0.0,0.8393000000000002,140.0,16.0,0.8002000000000011,0.01147,4.0,0.8230999999999998,0.96,36.49100000000001,8.732000000000001,1.4,4.0,1.0,8.0,0.0
335.0,10.0,0.05,0.1,2.1,75.059,0.0,0.0,7.888999999999994,0.0,551.0,0.0,2.048,0.0,0.2,29.0,11.0,1.3,0.002,1.0,2.7,0.85,154.0,1.0,1.05,1.0,1.0,7.5,0.0
384.0,10.0,0.05,0.2,74.0,293.0069999999999,0.0,0.0,5.8299999999999965,0.0,800.0,0.0,4.096,0.0,0.6,35.0,10.0,2.2,0.002,1.0,1.0,0.95,44.0,167.0,0.91,1.0,1.0,7.8,0.0
326.0,10.332,0.09,0.0946399999999998,4.181000000000001,0.0,0.0,0.0,5.617999999999999,0.0,475.0,0.0,0.0,0.0,0.3992000000000001,35.0,16.269,1.3802,0.00944,1.0,1.4544,0.79,10.512000000000002,8.710999999999999,1.36,1.0,1.0,7.2,0.0
342.0,10.319,0.05,0.1029599999999998,3.7120000000000015,0.0,0.0,0.0,5.6839999999999975,0.0,462.0,0.0,0.0,0.0,0.4726000000000001,20.0,10.35,1.0382000000000002,0.00859,1.0,1.0961999999999994,0.91,25.065000000000005,5.806000000000001,1.24,1.0,1.0,7.5,0.0
199.0,10.0,0.05,0.1,1.8,3.911,0.0,96.0,8.436999999999992,0.0,420.0,0.0,0.0,0.0,0.2,80.0,20.0,2.7,0.002,1.0,2.6,0.84,5.6,1.3,1.23,1.0,1.0,7.3,0.0
282.0,19.353,0.05,0.0844199999999999,21.015,0.696,100.0,102.0,3.214000000000002,0.0,633.0,0.0,0.0,0.0,0.25,70.18,10.0,11.910799999999991,0.00283,1.0,1.1,0.93,16.0,29.0,1.26,1.0,1.0,7.2,1.0
1135.0,5.0,0.08698,0.034,9.048000000000004,1.53,0.0,61.88,4.763999999999999,11.621999999999996,541.19,0.0,0.0,0.0,0.3726,147.737,26.181000000000004,1.4207,0.0082,1.0,1.6965999999999994,0.99,6.4,11.669999999999996,0.9,1.0,1.4605000000000004,7.350099999999998,0.0
1939.0,9.719,0.05,0.1382599999999998,4.284000000000002,0.535,0.0,0.0,4.823999999999999,0.0,388.0,0.05,0.0,0.0,0.3955000000000003,20.0,17.31,1.7566,0.00505,1.0,1.3251999999999993,0.89,17.249200000000005,9.28,0.96,1.0,1.0,7.6,0.0
1322.0,5.023059999999998,0.2146199999999999,0.2372299999999997,158.86899999999997,8.479,0.0,4.0,5.053000000000001,3.0,919.0,0.0,0.0,0.0,1.2062999999999997,20.0,16.141099999999998,0.6360000000000007,0.00335,2.0,1.5479000000000005,1.0,50.880999999999965,47.845,1.0,2.0,0.5,7.62,0.0
1109.0,12.701999999999998,0.12,0.1275999999999999,10.0,0.0,1.8,185.0,4.718999999999999,5.0,291.0,0.0,0.0,0.26,0.19,280.0,18.0,0.45,0.01,6.0,0.56,1.41,8.2,31.0,1.21,6.0,1.0,7.8,1.0
723.0,5.196039999999999,0.23,0.0979799999999999,24.624,2.8870000000000005,0.0,52.0,5.299,3.0,739.0,0.0,0.0,0.0,0.5341,130.0,29.0,0.7409000000000003,0.03412,1.93,0.9837,1.0,23.88700000000001,34.082,1.0,2.0,0.6,7.73,0.0
940.0,5.84606,0.19658,0.2109499999999999,35.953,0.0,6.35,0.0,6.303000000000002,3.0,381.0,0.44,0.0,1.74,0.8351999999999999,135.0,15.284000000000002,0.6855000000000007,0.0248899999999999,2.0,1.1239,0.95,42.33600000000001,9.148,1.25,2.0,1.0,7.8,0.0
503.0,9.9,0.0499999999999998,0.1078899999999998,2.1979999999999986,2.785,0.0,0.0,5.476999999999999,0.0,402.0,0.0,0.0,0.0,0.3843,20.0,10.0,1.1051,0.00373,1.0,1.0586999999999995,0.96,96.956,3.6080000000000014,1.05,1.0,1.0,7.5,0.0
1736.0,9.235000000000005,0.0827999999999999,0.0880599999999999,10.606,0.0,0.0,4.0,4.783,0.0,534.0,0.0,0.0,0.0,0.4056000000000002,108.069,21.322,1.3215000000000006,0.00974,1.0,1.1716999999999995,0.97,15.946,10.702999999999998,1.21,1.0,1.7,7.2,0.0
1100.0,11.25,0.98,2.3473799999999976,150.958,0.0,0.0,300.0,5.724,10.0,875.0,0.1,0.0,0.0,0.6548999999999999,52.0,11.0,1.0500999999999998,0.0827999999999998,4.0,3.5490000000000004,1.37,80.35499999999996,3.153000000000002,1.85,4.0,1.0,7.6,1.0
322.0,10.01,0.05,0.1094999999999998,3.104999999999998,3.266,0.0,0.0,7.588999999999995,0.0,395.0,0.0,0.0,0.0,0.3183000000000001,20.0,10.0,1.6429,0.01803,1.0,1.1,0.81,5.5,11.0,1.2,1.0,1.0,7.5,0.0
187.0,10.364,0.05,0.0992299999999998,3.358,0.0,0.0,4.0,6.313999999999997,0.0,348.0,0.0,0.0,0.0,0.5032000000000001,20.0,10.0,1.1239000000000003,0.009,1.0,1.0884999999999998,0.91,19.671000000000006,8.240999999999996,1.18,1.0,1.0,7.4,0.0
1154.0,9.973,0.05,0.96,52.466,9.902,0.0,4.0,5.789000000000001,3.0,342.0,0.0,0.0,0.0,0.87,32.84,6.4168,0.7848000000000003,0.003,1.0,0.9274999999999995,1.0,41.63099999999999,11.098999999999997,1.0,1.0,0.5,7.66,0.0
165.0,5.0,0.08,0.189,278.0,2.092,0.0,4.0,7.397999999999995,7.0,1167.0,0.0,0.0,0.0,0.94,52.9,30.0,1.0,0.004,1.0,2.85,1.08,138.3,3.6,0.73,1.0,1.52,7.84,1.0
545.0,71.11,0.0557999999999999,0.0863299999999998,17.271,4.793000000000001,0.0,6.0,2.713000000000002,0.0,582.0,0.05,0.0,0.0,0.1242999999999997,42.0,10.0,31.364,0.00216,1.0,1.0988,0.89,6.684000000000005,26.65,1.22,1.0,1.0,7.6,0.0
1524.0,9.949,0.0685199999999999,0.1392099999999998,4.600000000000003,0.0,0.0,0.0,4.805,0.0,278.0,0.0,0.0,0.0,0.2518999999999999,36.0,20.0,1.5273,0.02132,1.0,1.119399999999999,0.79,16.882200000000005,8.750999999999998,1.4,1.0,1.0,7.4,0.0
2209.0,13.297200000000007,0.25,0.26729,68.98,14.6,33.98,300.0,2.442,7.0,626.0,0.0,0.0,2.02,0.6355000000000001,2685.0,360.0,13.437499999999991,0.00606,2.0,2.6,1.82,11.6,48.0,0.94,1.63,19.0,7.0,1.0
587.0,13.146000000000004,0.21,0.5591400000000004,7.327000000000001,8.457999999999998,0.0,18.36,4.3,7.479999999999998,656.0,0.0,0.0,0.0,0.6746,79.0,26.0,1.1378,0.004,1.05,0.9423999999999996,0.0,24.972,11.050999999999998,0.0,1.0,0.2,7.5,0.0
827.0,4.831,0.05,0.2182699999999998,21.765,0.0,0.0,4.0,6.099000000000001,3.0,488.0,0.0,0.0,0.0,0.7923,38.0,5.0,0.9168000000000006,0.00983,1.0,0.9776,0.93,45.30200000000001,7.2550000000000034,1.21,1.0,1.0,7.8,0.0
923.0,5.0,0.13,0.824,58.0,0.0,0.0,35.0,6.147,4.0,467.0,0.0,0.0,0.0,1.2,54.0,15.7,1.2,0.01,1.0,0.64,1.04,73.4,3.0,1.36,1.0,1.0,7.8,0.0
298.0,10.0,0.05,0.1,1.7,3.915,0.0,12.0,8.164999999999994,0.0,463.0,0.0,0.0,0.0,0.1,20.0,10.0,1.9,0.002,1.0,0.8,0.89,4.7,7.3,1.25,1.0,1.0,7.4,0.0
494.0,28.819000000000003,0.05,0.4241600000000003,6.1930000000000005,9.826,0.0,5.52,1.5,2.479,477.0,0.16,0.0,0.0,0.9967,24.0,23.474699999999995,13.017999999999994,0.00395,1.23,1.2504999999999995,0.0,22.193,9.561999999999996,0.0,1.0,0.2,7.6,0.0
1669.0,17.586999999999996,0.05,0.1091399999999998,20.036,0.46,0.0,0.0,2.9890000000000003,0.0,563.0,0.0,0.0,0.0,0.6640999999999998,44.0,14.0,12.74609999999999,0.00279,1.0,2.8,1.03,116.0,18.0,0.92,1.0,1.0,7.3,0.0
726.0,17.762999999999998,0.17,0.8756700000000004,26.096,8.898000000000003,0.0,300.0,6.484,3.0,707.0,0.0,0.0,0.0,1.98,200.0,20.0,0.8388000000000004,0.00947,2.63,1.0552999999999997,2.0,104.0,2.312000000000002,2.0,5.07,1.0,7.85,1.0
584.0,7.29,0.2295299999999998,0.2345499999999998,118.9,0.657,0.0,94.0,5.0,6.685000000000002,869.0,0.0,0.0,0.0,0.6741000000000003,102.0,23.145,0.9721000000000009,0.00505,2.02,2.0408000000000004,1.0,52.23799999999999,75.0,0.0,1.96,1.1,7.3,0.0
1249.0,8.34406,0.73,0.2573799999999998,155.76899999999998,0.0,0.0,300.0,4.158999999999999,6.0,875.0,0.04,0.0,0.0,0.7470999999999998,20.0,310.0,1.0116,0.0254099999999999,1.0,1.7496,1.4,58.186000000000014,23.113000000000007,1.13,1.0,1.0,7.5,1.0
926.0,5.084999999999999,0.05,0.7268599999999998,58.162000000000006,0.0,1.63,108.37,6.197,3.0,450.0,0.0,0.0,1.24,0.55,51.0,5.0,0.7736000000000003,0.01069,2.0,1.0421,0.91,68.83500000000002,3.899000000000002,1.32,2.0,1.0,7.8,0.0
445.0,10.528000000000002,0.05,0.1481199999999999,3.3440000000000007,0.0,0.0,0.0,5.236999999999999,0.0,354.0,0.0,0.0,0.0,0.7132000000000002,20.0,10.0,1.0229,0.00861,1.0,1.0389999999999997,0.91,28.032000000000007,7.805999999999999,1.22,1.0,1.0,7.9,0.0
1223.0,10.153,0.05,0.1008899999999999,5.4460000000000015,0.0,0.0,130.0,5.004000000000001,0.0,553.0,0.0,0.0,0.0,0.2981,162.0,16.744,1.0248000000000006,0.00904,1.0,1.1079,1.19,15.5122,10.294999999999996,1.15,1.0,1.0,7.3,0.0
731.0,7.979060000000005,3.5,2.467979999999997,6.7200000000000015,0.0,0.11,28.0,5.206999999999999,14.0,646.0,0.0,0.0,0.0,1.4043999999999994,64.0,542.9479999999999,0.9957,0.01884,8.0,3.952000000000001,1.48,41.88400000000001,3.2680000000000025,1.7,8.0,1.3,7.6,1.0
885.0,10.0,0.05,0.1,15.0,4.290000000000001,0.0,6.0,2.8,0.0,634.0,0.0,0.0,0.0,0.1,44.0,10.0,38.0,0.002,1.0,1.2,0.0,9.0,33.0,0.0,1.0,1.0,7.7,0.0
1490.0,16.897000000000002,0.05,0.4373799999999997,440.0,2419.6,0.66,91.0,5.853999999999997,18.0,2080.0,0.0,51.2,0.0,0.6935999999999999,65.0,9.0,0.45,0.01,2.0,4.6,0.85,223.7,136.0,0.77,2.0,1.0,7.0,1.0
510.0,10.077,0.0516999999999998,0.0993799999999998,4.997000000000001,0.0,0.0,6.0,5.034,0.0,452.0,0.0,0.0,0.0,0.2529999999999999,24.0,10.0,1.3473,0.00856,1.0,1.3912999999999998,0.91,9.5004,9.326,1.15,1.0,1.0,7.2,0.0
1714.0,428.6869999999999,0.08,0.1013399999999999,4.4,2.374,0.0,33.0,5.233,6.3,569.0,0.0,0.0,0.0,0.61,40.0,30.0,1.0,0.004,1.0,0.3,0.01,26.303,23.9,0.0,1.0,0.92,7.24,0.0
1375.0,4.874,0.0642499999999999,0.1011699999999999,22.377,0.0,0.0,16.0,4.9270000000000005,5.0,604.0,0.0,0.0,0.0,0.6545000000000001,22.0,2.4,0.5811000000000003,0.01006,2.0,1.0063000000000002,0.93,38.56700000000003,15.986,1.23,2.0,1.0,7.6,0.0
1767.0,5.59,0.08,0.75774,53.835,10.279000000000002,5.0,4.0,6.429000000000001,8.8,794.0,0.0,0.0,4.0,0.6952999999999996,170.6001,84.25400000000002,0.9757,0.00515,1.0,1.0126999999999995,1.42,38.72300000000001,21.027000000000008,0.99,1.0,0.5,7.45,1.0
921.0,50.0,0.1,0.031,5.0,9.121999999999998,0.0,86.0,4.0,7.207999999999999,658.0,0.0,0.0,0.0,0.21,170.0,35.0,0.91,0.01,1.0,1.1,1.19,2.72,4.1,1.24,1.0,0.28,7.5,0.0
1411.0,12.542000000000003,0.2283799999999999,0.2944399999999996,21.668000000000003,9.754,0.0,11.0,2.2760000000000007,3.0,708.0,0.0,0.0,0.0,0.7815999999999996,600.0,63.50299999999999,12.481699999999991,0.00422,2.0,1.1362999999999994,2.0,28.046000000000006,26.563,1.0,1.66,0.6,7.4,1.0
300.0,5.0,0.05,0.01,16.0,0.0,0.0,13.0,2.8710000000000004,5.0,715.0,0.0,0.0,0.0,0.15,28.0,5.0,4.2,0.01,4.0,0.8,0.59,5.9,52.0,0.79,4.0,1.0,7.4,0.0
292.0,10.0,0.05,0.1,6.5,3.915,0.0,0.0,7.764999999999997,0.0,395.0,0.0,0.0,0.0,0.2,20.0,10.0,2.0,0.002,1.0,0.9,0.95,4.7,10.0,1.02,1.0,1.0,7.4,0.0
294.0,10.425,0.05,0.0994799999999998,18.891,0.0,0.0,0.0,6.494999999999999,0.0,528.0,0.0,0.0,0.0,0.5009,20.0,10.853,1.1937000000000004,0.00886,1.0,1.7,0.92,20.456000000000007,8.174,1.15,1.0,1.0,7.0,0.0
1352.0,4.0,0.05,0.566,14.0,0.0,1.17,118.72,5.015000000000001,2.0,156.0,0.28,0.0,0.1,0.28,17.0,4.0,0.45,0.01,2.0,1.4,0.93,16.7,3.0,1.33,2.0,1.0,7.5,0.0
1171.0,4.996,0.05,0.0576999999999999,13.795,0.0,0.0,34.66,4.766999999999999,12.0,486.0,0.0,0.0,0.0,0.3,28.0,5.0,0.8757000000000005,0.00876,2.0,0.8219999999999996,0.97,13.6294,10.347999999999995,1.21,2.0,1.0,7.4,0.0
519.0,28.245999999999995,0.15831,0.2245799999999999,4.699000000000002,0.0409999999999999,0.0,4.0,2.437,0.0,399.0,0.04,0.0,0.0,0.3301000000000001,730.0,360.0,13.265499999999989,0.0144699999999999,1.0,1.578399999999999,1.38,11.1404,9.473,1.38,1.0,6.3,7.4,1.0
819.0,5.0,0.21,0.473,8.0,0.0,0.06,4.0,5.105,8.0,602.0,0.0,0.0,0.0,0.54,180.0,16.7,0.45,0.01,2.0,1.4,1.22,17.2,8.0,1.34,2.0,1.4,7.4,0.0
438.0,10.0,0.05,0.1,7.3,0.98,0.0,4.0,4.078,0.0,588.0,0.0,0.0,0.0,0.6,56.0,10.0,2.1,0.003,1.0,0.9,0.94,5.8,34.0,0.95,1.0,1.0,7.4,0.0
1395.0,10.112,0.0499999999999998,0.1002299999999998,4.343000000000002,0.0,0.0,0.0,5.202999999999999,0.0,412.0,0.0,0.0,0.0,0.2961,20.0,10.0,1.2871999999999997,0.00853,1.0,1.2027999999999992,0.82,10.321000000000003,8.147999999999998,1.38,1.0,1.0,7.3,0.0
1316.0,5.295999999999999,0.0966499999999999,0.97,132.666,23.519000000000016,0.0,86.0,6.667999999999998,7.9,628.0,0.0,0.0,0.0,1.1915,186.0,17.720000000000006,0.6555000000000005,0.0068,2.0,1.0081000000000002,1.34,92.919,28.7,1.03,1.99,1.0,7.7,0.0
312.0,10.903000000000002,0.05,0.0968899999999998,15.925,0.585,7.0,4.0,7.7049999999999965,0.0,605.0,0.0,0.0,0.0,0.2946,21.0,10.0,1.4070000000000005,0.00294,1.0,1.6078,0.89,14.934000000000005,28.74,1.15,1.0,1.0,7.4,1.0
1291.0,8.439000000000004,0.08,0.1989699999999998,6.006,2.2920000000000003,4.0,4.0,4.869000000000001,5.1,548.0,0.0,0.0,0.0,0.6837999999999995,114.91,40.653,0.8894,0.00588,1.0,0.8067999999999997,1.17,25.81300000000001,10.137000000000004,1.0,1.0,0.68,7.25,1.0
880.0,4.391999999999999,0.1851300000000001,0.6410400000000004,58.07299999999999,0.0,0.0,0.0,4.940000000000001,2.962,488.16,0.0,0.0,0.0,0.6668999999999998,64.334,12.475,0.8108000000000007,0.01209,1.0,0.9482999999999996,0.95,50.18500000000003,4.004000000000002,1.68,1.0,1.093,7.650300000000004,0.0
421.0,40.0,0.208,0.025,29.7,0.255,0.0,0.0,5.638999999999999,7.7,369.0,0.0,0.0,0.0,0.15,40.0,2.0,1.0,0.334,1.0,2.9,1.0,16.5,31.6,1.0,2.97,0.81,7.5,0.0
670.0,19.006,0.15,0.1233999999999999,173.326,1.159,0.0,0.0,2.9600000000000004,10.8,872.0,0.0,0.0,0.0,0.6079000000000003,549.0,53.0,11.555999999999994,0.0187,1.0,1.5804999999999998,1.39,53.32500000000002,4.766000000000003,1.02,1.0,1.62,8.08,1.0
348.0,9.646000000000008,0.05,0.1002199999999999,5.756000000000001,0.0,0.0,4.0,5.651999999999999,10.0,635.0,0.0,0.0,0.0,0.6231000000000002,130.0,6.0,1.0481000000000005,0.01359,1.0,3.2,0.87,31.9,7.0,1.55,1.0,1.4,7.5,0.0
290.0,10.264,0.05,0.0779999999999999,4.543000000000001,0.0,0.0,0.0,6.146999999999999,0.0,525.0,0.0,0.0,0.0,0.2233999999999998,44.0,11.050999999999998,1.3431,0.00775,1.0,1.2673,0.9,10.5684,8.118999999999998,1.24,1.0,1.0,7.6,0.0
2301.0,5.279059999999999,0.09322,0.1826799999999999,111.74399999999996,0.0,0.14,300.0,4.844000000000001,3.0,591.0,0.0,0.0,0.0,0.6209,40.0,27.0,0.959100000000001,0.01186,2.0,0.9607,0.97,52.52400000000002,9.639999999999995,1.28,2.0,1.0,7.6,0.0
416.0,16.750999999999998,0.05,0.1359699999999998,2.043,3.335,0.0,0.0,5.744999999999996,0.0,416.0,0.0,0.0,0.0,0.1994999999999999,197.0,10.0,1.6494999999999995,0.00277,1.0,1.7,1.22,4.3,3.8,1.01,1.0,2.0,7.2,0.0
1240.0,10.636000000000006,0.37,0.71245,58.53,0.0,1.17,142.0,4.911999999999999,10.0,217.0,0.0,0.0,0.14,0.6885999999999999,79.0,5.0,0.6163000000000006,0.01282,4.0,1.0189999999999992,1.35,42.303,8.462,1.38,4.0,1.0,7.9,0.0
267.0,10.364,0.0499999999999998,0.1839099999999998,3.688000000000002,0.0,0.0,0.0,6.123999999999998,0.0,239.0,0.0,0.0,0.0,0.8059000000000003,20.0,11.0,1.0059000000000002,0.00798,1.0,1.0643,0.91,26.66400000000001,7.383999999999999,1.26,1.0,1.0,7.7,0.0
392.0,16.916,0.0524999999999999,0.1337099999999998,1.9530000000000003,3.729,0.0,4.0,6.606999999999998,0.0,346.0,5.3,0.0,0.0,0.2458,20.0,10.0,1.1564999999999996,0.00333,1.0,0.9893999999999996,0.95,7.738999999999999,1.8360000000000003,1.13,1.0,1.0,7.5,0.0
457.0,13.148999999999996,0.05,0.12159,21.908,0.816,0.0,30.3,4.7,10.096999999999998,588.0,0.0,0.0,0.0,0.19,902.0,48.0,0.8865000000000005,0.01015,2.8,1.1430999999999991,0.0,15.210200000000007,27.47,0.0,3.07,5.5,8.1,1.0
892.0,20.74800000000001,0.05,0.5467600000000002,5.626999999999999,8.043,0.0,20.16,3.1,2.246,493.0,0.0,0.0,0.0,0.9805,39.0,20.0,4.657899999999995,0.00917,1.0,1.1816000000000002,0.0,24.36600000000001,9.279999999999996,0.0,1.0,0.5,7.7,0.0
1378.0,12.335,0.14,0.5656999999999999,3.435000000000002,0.0,0.0,31.0,5.369999999999997,0.0,354.0,0.0,0.0,0.0,0.7037999999999996,135.0,18.0,1.0847000000000002,0.00974,1.0,1.6,0.98,102.0,1.0,1.27,1.0,1.6,7.7,0.0
359.0,10.0,0.05,0.4,2.1,0.41,0.0,0.0,5.2940000000000005,0.0,194.0,0.0,0.0,0.0,1.3,20.0,10.0,2.0,0.002,1.0,0.8,1.04,19.0,4.5,1.12,1.0,1.0,7.6,0.0
609.0,9.991,0.0499999999999998,0.0967999999999998,4.56,0.675,0.0,0.0,4.974,0.0,457.0,0.0,0.0,0.0,0.2465,22.0,10.0,1.5641999999999998,0.00391,1.0,1.1706999999999994,0.81,6.904399999999999,10.321999999999996,1.21,1.0,1.0,7.4,0.0
595.0,9.982,0.11,0.0976399999999998,8.619000000000003,1.29,0.0,0.0,5.050999999999999,0.0,602.0,0.0,0.0,0.0,0.2486,33.0,20.103,1.4643000000000002,0.00236,1.0,1.2582,0.83,7.837999999999998,19.980000000000004,1.12,1.0,1.0,7.3,0.0
752.0,4.0,0.08,0.149,224.0,0.795,0.0,136.0,4.957,9.1,1012.0,0.0,0.0,0.0,0.88,172.0,30.0,1.0,0.008,1.0,0.74,1.27,103.4,3.6,0.99,1.0,1.46,8.03,0.0
182.0,5.0,0.21,0.105,102.0,2.294,0.0,136.0,6.951999999999999,11.6,700.0,0.0,0.0,0.0,0.68,60.4,66.2,1.0,0.004,3.0,0.83,1.06,61.1,2.8,1.01,3.0,1.27,7.92,1.0
1224.0,10.081,0.05,0.0978299999999998,10.802,0.0,0.0,14.0,5.069,0.0,588.0,0.0,0.0,0.0,0.2501,20.0,10.286700000000002,1.3579,0.00824,1.0,1.1379,0.92,10.369000000000002,21.579000000000004,1.19,1.0,1.0,7.4,0.0
461.0,10.0,0.05,0.1,9.7,4.227,0.0,0.0,5.654,0.0,562.0,0.0,0.0,0.0,0.1,26.0,10.0,2.7,0.002,1.0,2.0,0.82,5.8,56.0,1.15,1.0,1.0,7.3,0.0
533.0,17.430999999999997,0.05,0.0962599999999998,21.807,0.815,0.0,0.0,3.107000000000001,0.0,536.0,0.0,0.0,0.0,0.2525,234.0,13.0,11.877099999999992,0.00265,1.0,1.9738999999999995,1.34,12.272999999999994,17.541,1.1,1.0,2.6,7.0,1.0
1194.0,13.299999999999994,0.2311,0.12557,60.5,0.0,0.0,0.0,4.930999999999999,13.0,676.0,0.0,0.0,0.0,0.6073999999999996,1170.0,51.111,0.4774000000000004,0.01033,4.0,1.4126999999999998,1.51,48.84400000000001,16.331,1.17,4.0,4.6,7.6,1.0
260.0,10.364,0.05,0.0999899999999998,4.738000000000002,0.0,0.0,0.0,6.243999999999997,0.0,328.0,0.0,0.0,0.0,0.5327000000000001,54.0,10.73,1.0789000000000002,0.00899,1.0,1.1278999999999997,0.91,17.186,8.432999999999998,1.15,1.0,1.0,7.4,0.0
1792.0,19.96,0.1,0.09386,206.40700000000004,9.853,0.0,80.0,2.229999999999999,7.31,972.0,0.0,0.0,0.0,0.6818,111.715,26.190999999999995,11.695399999999992,0.00506,2.0,1.2855999999999996,0.0,93.34199999999998,31.261,0.0,1.18,0.5,7.9,0.0
845.0,4.684,0.0534999999999998,0.2117699999999998,23.591000000000005,0.0,0.0,18.37,4.972,2.0,319.0,0.0,0.0,0.0,0.6747000000000001,18.0,5.0,0.6883,0.01021,2.0,1.0362000000000005,0.92,30.859000000000016,21.279,1.22,2.0,1.0,7.6,0.0
370.0,10.259,0.05,0.0985299999999998,18.513,0.0,0.0,11.0,5.113,0.0,673.0,0.0,0.0,0.0,0.2943,20.0,10.4567,1.2917,0.00837,1.0,1.2467999999999997,0.8,14.366000000000009,21.375,1.39,1.0,1.0,7.4,0.0
1595.0,22.63999999999999,0.57,0.4685999999999998,7.81,180.895,0.0,57.0,2.786,12.0,651.0,0.0,6.656000000000001,0.0,0.5620999999999999,6600.0,58.2,11.973699999999994,0.0125599999999999,2.0,6.3,1.74,46.2,13.0,1.03,2.19,50.0,6.9,1.0
1774.0,4.64012,0.2624299999999999,0.1233399999999999,131.317,0.0,0.0,9.0,5.093999999999999,3.0,881.0,0.0,0.0,0.0,0.6122,19.0,5.0,0.9376000000000012,0.01148,1.0,1.5969,1.39,49.25999999999999,10.204999999999998,1.63,1.0,1.0,7.6,0.0
1132.0,11.301000000000002,0.05,0.2089399999999998,6.495000000000001,9.534999999999998,0.0,33.59,5.0,3.219,354.0,0.0,0.0,0.0,0.6623999999999998,32.0,21.1,1.0523,0.00319,1.05,1.1644,0.0,29.465000000000003,10.357999999999995,0.0,1.0,0.4082999999999998,7.8,0.0
1784.0,488.2989999999999,0.08,0.0310999999999999,8.6,4.407,0.0,4.0,2.386,6.3,635.0,0.0,0.0,0.0,0.2,40.0,30.0,17.6,0.004,1.0,0.3,1.02,5.9382,14.8,1.2,1.0,1.0,7.28,0.0
1585.0,10.246,0.05,0.1043399999999998,16.715000000000003,0.775,0.0,0.0,5.03,0.0,416.0,0.0,0.0,0.0,0.2532,20.0,10.0,1.6702,0.00245,1.0,1.8371999999999995,0.85,10.742999999999997,11.090999999999994,1.15,1.0,1.0,7.1,0.0
1770.0,5.646060000000001,0.19,0.2373299999999999,5.051999999999999,2.273,0.0,81.65,5.217,15.0,155.0,1.05,0.0,0.0,0.2753999999999999,189.55410000000003,24.798,1.3511000000000002,0.0313299999999999,1.0,0.8155,1.38,14.425400000000003,3.201000000000003,1.22,1.0,0.68,7.72,0.0
1000.0,4.956,0.05,0.1026299999999999,7.746000000000001,0.0,0.08,24.53,5.0,4.971000000000002,472.0,0.0,0.0,0.0,0.4331000000000001,124.0,13.232099999999996,0.89,0.004,1.0,1.0049999999999997,0.0,16.041,10.727999999999998,0.0,1.0,1.3015999999999996,7.45,0.0
644.0,9.943,0.0657999999999999,0.1044299999999998,3.39,3.026,0.0,4.0,5.263999999999999,0.0,439.0,0.0,0.0,0.0,0.2389999999999999,27.0,83.0,1.525599999999999,0.00248,1.0,1.305799999999999,0.98,7.261399999999997,10.163,0.99,1.0,1.0,7.3,1.0
302.0,4.0,0.33,0.79,61.0,0.0,0.0,300.0,5.9899999999999975,4.0,657.0,0.0,0.0,0.0,0.82,24.0,20.0,0.58,0.016,2.0,1.0,1.38,57.3,3.0,1.35,2.0,1.0,7.9,0.0
2108.0,10.0,0.05,0.1,1.0,3.9450000000000007,0.0,300.0,5.497999999999999,0.0,367.0,0.0,0.0,0.0,0.1,50.0,12.0,1.1,0.01,1.0,0.8,1.11,2.0,1.8,1.11,1.0,2.0,7.6,0.0
1323.0,6.11712,0.05,0.78825,230.504,9.948,0.0,3.0,5.529999999999999,6.0,1022.0,0.0,0.0,0.0,0.87,20.0,9.2781,0.9686000000000003,0.00441,1.03,1.7083999999999997,1.0,104.197,65.6,1.0,1.0,0.5,7.3,0.0
210.0,10.2,0.05,0.0999199999999998,3.5259999999999985,0.665,0.0,0.0,6.121999999999998,0.0,343.0,0.0,0.0,0.0,0.4226000000000001,20.0,10.0,1.4682,0.00213,1.0,1.514899999999999,0.89,11.442000000000004,9.558999999999996,0.99,1.0,1.0,7.4,0.0
